site,observer,season,year,month,date,focal_duration_secs,focal,sex,fruit_prop,leaf_prop,flower_prop,other_prop,total_dry_weight,amount_food,intake_NDF_g,intake_ADF_g,intake_ADL_g,intake_CP_g,intake_ADIN_g,intake_fat_g,intake_TNC_g,intake_sugar_g,intake_starch_g,intake_ash_g,intake_CP_kcal,intake_AP_kcal,intake_NPE_kcal,intake_energy_kcal,NPE_AP_ratio,RMT_total,RMT_ADIN_prop,RMT_carb_prop,RMT_TNC_prop,RMT_fat_prop,RMT_NDF_prop,RMT_sugar_prop,RMT_starch_prop,RMT_ADIN_prop_kcal,RMT_carb_prop_kcal,RMT_fat_prop_kcal
TLK,Charline,Lean,2023,June,01/06/2023,28800,GPS P,F,84.91722869,15.08277131,0,0,88.78281451,88.78281451,26.19986849,22.08574294,12.34281031,5.382195327,3.400779225,8.454996781,41.74864389,21.61453025,6.333549364,8.978526118,21.52878131,13.6031169,263.132446,268.7451096,19.34354074,79.80428839,4.261399097,85.14393619,52.31378505,10.59466471,32.83015114,27.08442201,7.936352158,5.061717,66.62335993,28.31492307
TLK,Charline,Lean,2023,June,12/06/2023,27000,GPS S,M,83.01204819,16.98795181,0,0,15.36522029,15.36522029,4.865725644,4.213818292,2.737456769,1.022858061,0.579429807,1.520398812,7.606974882,3.729366995,0.836422539,0.792691143,4.091432245,2.317719227,47.83376895,48.76861835,20.63829319,14.57252914,3.976178747,85.59049979,52.20078688,10.43332147,33.3897129,25.59176213,5.739721158,4.752480807,67.18933389,28.0581853
TLK,Charline,Lean,2023,June,13/06/2023,28500,GPS G,F,100,0,0,0,16.40729962,16.40729962,3.134887215,2.785150589,2.310485553,1.25239436,0.89759463,2.342101563,9.096400383,6.985132511,1.560952825,0.936315828,5.00957744,3.590378521,59.86270432,61.97642587,16.67309003,15.47098379,5.801794134,79.0595334,58.79652196,15.13867246,20.26301144,45.14989224,10.08955116,5.793135809,60.1956837,34.01118049
TLK,Charline,Lean,2023,June,16/06/2023,109800,GPS G,F,74.14880202,25.85119798,0,0,2.518205427,2.518205427,0.593212535,0.528885218,0.439415004,0.214389227,0.136428176,0.350759469,1.279567301,0.984245564,0.223372189,0.158237946,0.857556907,0.545712704,8.728912016,9.047986231,15.99543487,2.359967481,5.780934572,79.35617126,54.21970055,14.86289417,25.13647071,41.7058952,9.465053667,6.031316693,59.0787626,34.8899207
TLK,Charline,Lean,2023,June,19/06/2023,27000,GPS P,F,100,0,0,0,43.44210004,43.44210004,8.905007476,7.86814305,5.97134483,3.844135762,2.751664883,5.060974939,24.6735484,16.15925639,3.49717035,2.050904345,15.37654305,11.00665953,151.0552988,158.1521693,13.72399122,41.3911957,6.647947315,81.12487525,59.61062005,12.22717743,21.51425521,39.04032275,8.449068193,6.959537501,64.239862,28.80060049
TLK,Charline,Lean,2023,June,20/06/2023,28478,GPS S,M,98.68345736,1.316542645,0,0,43.85272704,43.85272704,8.367293461,7.417142657,6.343080521,3.079761776,2.195622335,6.792478252,23.72473831,19.66736369,4.463728581,2.772594685,12.3190471,8.782489338,162.432237,167.2679809,18.49501101,41.08013236,5.344730429,78.12056566,57.75234146,16.53470391,20.3682242,47.87560935,10.86590604,5.250550219,58.2019265,36.54752328
TLK,Charline,Lean,2023,June,21/06/2023,28200,GPS P,F,100,0,0,0,81.64568411,81.64568411,15.65335065,13.91327479,11.38922749,6.427611739,4.613146915,11.25873162,45.65031456,34.00195583,7.549841216,4.470140373,25.71044696,18.45258766,295.904656,307.0091321,16.03594366,77.17554374,5.977472515,79.43405675,59.15127039,14.58847074,20.28278635,44.05794139,9.782686133,6.010436085,60.98449209,33.00507182
TLK,Charline,Lean,2023,June,22/06/2023,28836,GPS S,M,91.03658537,8.963414634,0,0,32.6887317,32.6887317,6.32467042,5.610670993,4.627411725,2.572538205,1.846878353,4.589015798,18.09657853,13.71233034,3.057027522,1.831588604,10.29015282,7.38751341,118.5258292,122.9713567,16.04407635,30.8571431,5.985253873,79.14293579,58.64631885,14.87181034,20.49661694,44.43810724,9.907033559,6.007507445,60.40650694,33.58598562
TLK,Charline,Lean,2023,July,03/07/2023,21600,GPS P,F,95.371669,4.628330996,0,0,79.35363262,79.35363262,42.76203429,35.96539156,20.10662322,4.82575672,1.809844419,5.311562526,23.37703036,4.664476387,1.678384185,6.093161029,19.30302688,7.239377677,174.0251404,174.1226911,24.03868788,73.2604716,2.4704242,90.27933237,31.90947294,7.250243426,58.36985943,6.366975649,2.290981956,4.157630249,68.38812906,27.4542407
TLK,Charline,Lean,2023,July,04/07/2023,27600,GPS S,M,100,0,0,0,59.21384988,59.21384988,23.43174854,18.7139041,10.62527241,4.553882741,2.588615081,3.073083182,27.36556294,9.23547625,1.588287173,2.754840136,18.21553097,10.35446032,155.045288,160.0705018,14.97376813,56.45900974,4.58494595,89.9720199,48.46978908,5.443034151,41.50223082,16.35784314,2.813168669,6.468687362,76.25283327,17.27847937
TLK,Charline,Lean,2023,July,05/07/2023,26700,GPS P,F,100,0,0,0,57.39637989,57.39637989,15.25462067,7.529580379,4.016075305,5.801594764,4.689470228,1.852224704,32.77615525,8.672888916,24.65550683,2.823909032,23.20637906,18.75788091,159.4444282,173.0366349,8.500130101,54.57247086,8.593105927,88.01282986,60.05987037,3.394064213,27.95295949,15.89242484,45.17938522,10.84041014,79.52577888,9.633810982
TLK,Charline,Lean,2023,July,06/07/2023,24000,GPS P,F,100,0,0,0,22.62915055,22.62915055,14.13494269,10.98429379,5.342411047,1.092147079,0.438573161,0.622462022,6.336374903,1.289141512,0.288193161,1.096797776,4.368588316,1.754292646,41.76088896,41.47855806,23.80497294,21.53235277,2.036810218,95.07236764,29.42722966,2.890822142,65.64513798,5.986997918,1.338419278,4.22939641,82.26444894,13.50615464
TLK,Charline,Lean,2023,July,07/07/2023,26400,GPS S,M,100,0,0,0,43.46065024,43.46065024,18.99347178,14.61659944,8.12172955,3.312613777,1.952224506,2.191851766,17.24629951,3.226350271,7.358655315,3.076802666,13.25045511,7.808898026,103.2418699,107.1393094,13.22105495,40.38384757,4.83417164,89.7382827,42.70593455,5.427545661,47.03234815,7.98920971,18.22177865,7.288546167,74.29928932,18.41216451
TLK,Charline,Lean,2023,July,10/07/2023,26400,GPS G,F,100,0,0,0,67.13289386,67.13289386,17.88324344,8.214634194,4.837265786,7.832371831,6.384548197,4.235183254,35.5618722,9.270136479,31.11857185,3.06804677,31.32948733,25.53819279,194.0448193,213.5410516,7.598220473,64.06484709,9.965758895,83.42346554,55.50918142,6.61077556,27.91428413,14.4699268,48.57355205,11.95938326,70.19081737,17.84979937
TLK,Charline,Lean,2023,July,11/07/2023,15600,GPS G,F,67.02033599,32.97966401,0,0,49.54007698,49.54007698,13.89975799,12.38978871,9.332271617,4.601556981,2.599644996,6.795913118,24.22914709,15.50457161,3.51872563,2.015613791,18.40622792,10.39857998,168.7131213,174.6530943,16.22463082,47.52446319,5.470119642,80.23005946,50.982474,14.2998209,29.24758546,32.62440135,7.404030249,5.953848125,59.02632111,35.01983077
TLK,Charline,Lean,2023,July,12/07/2023,14700,GPS G,F,53.33333333,46.66666667,0,0,67.68122276,67.68122276,20.46428687,12.69525485,8.556087976,8.268465185,5.854343136,3.599319246,34.0984586,9.812215149,24.07881517,3.664814899,33.07386074,23.41737255,184.4428871,201.7689496,7.876327147,64.01640786,9.145066604,85.23243853,53.26518582,5.622494868,31.96725271,15.32765658,37.61350563,11.60603383,72.33903141,16.05493476
TLK,Charline,Lean,2023,July,13/07/2023,24600,GPS S,M,100,0,0,0,51.60359776,51.60359776,27.08794896,21.9045667,11.6642181,3.129938353,1.386685838,2.256040062,17.73503336,4.222062423,1.020226365,3.137889534,12.51975341,5.546743353,111.966775,112.8691945,20.18603851,48.46570822,2.861169039,92.48391072,36.59295203,4.654920242,55.89095869,8.711442746,2.105047883,4.914311099,77.09640436,17.98928454
TLK,Charline,Lean,2023,July,24/07/2023,113400,GPS P,F,100,0,0,0,7.662723903,7.662723903,2.746438576,2.245638344,1.539349107,1.034043156,0.685510256,1.302583833,2.637225003,1.333560389,0.379884714,0.290966235,4.136172622,2.742041024,24.37318002,26.42557589,8.888699988,7.371757668,9.299142578,73.03093538,35.77471102,17.66992204,37.25622436,18.09012788,5.153244738,10.37646648,45.26024492,44.3632886
TLK,Charline,Lean,2023,July,25/07/2023,25397,GPS S,M,100,0,0,0,57.56319617,57.56319617,22.57905082,18.18269324,11.94847987,6.283142527,3.934371871,10.01478184,19.06736668,11.11911494,1.307446037,1.967624953,25.13257011,15.73748748,183.6754772,194.232277,11.6712072,55.59557121,7.076772097,74.90959548,34.29655684,18.01363242,40.61303864,20.00000126,2.351708974,8.102405907,45.49282659,46.4047675
TLK,Charline,Lean,2023,July,26/07/2023,25903,GPS P,F,100,0,0,0,26.40164488,26.40164488,14.71872294,11.3830537,5.882549214,2.306657597,1.287085811,2.333056025,6.291215274,3.669764084,0.55465165,1.771564828,9.226630386,5.148343243,57.42218837,60.19438357,11.15352758,24.63008005,5.225666372,85.30194856,25.54281294,9.472385065,59.75913562,14.89952154,2.251927921,8.552863137,56.56430731,34.88282955
TLK,Charline,Lean,2023,July,27/07/2023,27300,GPS S,M,100,0,0,0,38.92269834,38.92269834,20.7504444,16.29388162,8.660685749,2.67194817,1.400106855,2.873367575,12.22438613,4.122002623,0.655289861,1.67439339,10.68779268,5.600427421,90.63194264,92.72932721,16.1830403,37.24830495,3.758847167,88.52706335,32.81863736,7.714089483,55.70842599,11.06628242,1.759247467,6.039542817,66.07250744,27.88794975
TLK,Charline,Lean,2023,July,31/07/2023,16200,GPS G,F,100,0,0,0,20.95173693,20.95173693,7.639340886,6.526209313,3.71287621,1.383414109,0.792230835,1.028667299,10.12199341,2.23521374,0.534234869,1.369504493,5.533656437,3.168923339,55.59007512,56.87334214,17.54225937,19.58223243,4.045661481,90.70127403,51.68968067,5.253064493,39.01159335,11.41449907,2.728161209,5.571895759,78.14981754,16.2782867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
